State,Agency Type,Agency Name,Location,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Latitude,Longitude
VERMONT,Cities,Bennington,"Bennington, Vermont",15301,"1,047",235,683,129,42.8852,-73.2132
VERMONT,Cities,Berlin,"Berlin, Vermont",2936,459,112,330,17,44.2094,-72.6040
VERMONT,Cities,Bradford,"Bradford, Vermont",2822,39,4,28,7,44.0110,-72.1580
VERMONT,Cities,Brandon,"Brandon, Vermont",4112,117,30,80,7,43.7981,-73.0875
VERMONT,Cities,Brattleboro,"Brattleboro, Vermont",12256,"1,223",155,"1,040",28,42.8619,-72.6144
VERMONT,Cities,Bristol,"Bristol, Vermont",3730,13,4,9,0,44.1231,-73.0701
VERMONT,Cities,Burlington,"Burlington, Vermont",44689,"3,454",438,"2,973",43,44.4876,-73.2315
VERMONT,Cities,Castleton,"Castleton, Vermont",4599,20,12,8,0,43.6256,-73.1933
VERMONT,Cities,Colchester,"Colchester, Vermont",17710,672,102,529,41,44.5545,-73.2167
VERMONT,Cities,Dover,"Dover, Vermont",1859,41,6,35,0,42.9572,-72.8419
VERMONT,Cities,Essex,"Essex, Vermont",22481,614,109,485,20,44.5196,-73.0654
VERMONT,Cities,Hardwick,"Hardwick, Vermont",2997,92,16,74,2,44.5235,-72.3480
VERMONT,Cities,Hartford,"Hartford, Vermont",10863,495,125,314,56,43.6606,-72.3383
VERMONT,Cities,Hinesburg,"Hinesburg, Vermont",4699,17,5,11,1,44.3246,-73.0901
VERMONT,Cities,Killington,"Killington, Vermont",1414,12,5,6,1,43.6647,-72.7933
VERMONT,Cities,Ludlow,"Ludlow (town), Vermont",2204,51,13,38,0,43.3958,-72.7006
VERMONT,Cities,Lyndonville,"Lyndonville, Vermont",1200,72,8,60,4,44.5336,-72.0031
VERMONT,Cities,Manchester,"Manchester, Vermont",4499,120,18,79,23,43.1654,-73.0677
VERMONT,Cities,Middlebury,"Middlebury, Vermont",9037,207,53,139,15,44.0043,-73.1224
VERMONT,Cities,Milton,"Milton, Vermont",10656,208,41,145,22,44.6430,-73.1541
VERMONT,Cities,Montpelier,"Montpelier, Vermont",7995,380,108,254,18,44.2659,-72.5717
VERMONT,Cities,Morristown,"Morristown, Vermont",5610,218,39,163,16,44.5485,-72.6377
VERMONT,Cities,Northfield,"Northfield, Vermont",6291,61,35,18,8,44.1453,-72.6841
VERMONT,Cities,Norwich,"Norwich, Vermont",3681,47,8,39,0,43.7303,-72.3031
VERMONT,Cities,Pittsford,"Pittsford, Vermont",2879,38,1,37,0,43.7000,-73.0167
VERMONT,Cities,Royalton,"Royalton, Vermont",2794,51,6,44,1,43.8161,-72.5472
VERMONT,Cities,Rutland,"Rutland County, Vermont",15858,"1,250",177,"1,048",25,#FIELD!,#FIELD!
VERMONT,Cities,Shelburne,"Shelburne, Vermont",7903,190,12,177,1,44.3905,-73.2413
VERMONT,Cities,South Burlington,"South Burlington, Vermont",20307,"1,320",146,"1,146",28,44.4669,-73.1708
VERMONT,Cities,Springfield,"Springfield, Vermont",9180,464,122,310,32,43.2972,-72.4833
VERMONT,Cities,St. Albans,"St. Albans (city), Vermont",7022,608,178,410,20,44.8097,-73.0872
VERMONT,Cities,St. Johnsbury,"St. Johnsbury, Vermont",7404,563,101,414,48,44.4552,-72.0115
VERMONT,Cities,Stowe,"Stowe, Vermont",5359,192,16,162,14,44.4813,-72.7219
VERMONT,Cities,Swanton,"Swanton, Vermont",6813,86,30,54,2,44.9097,-73.1206
VERMONT,Cities,Vergennes,"Vergennes, Vermont",2565,62,10,48,4,44.1669,-73.2556
VERMONT,Cities,Weathersfield,"Weathersfield, Vermont",2887,37,11,14,12,43.3844,-72.4625
VERMONT,Cities,Williston,"Williston, Vermont",10067,495,40,436,19,44.4348,-73.0893
VERMONT,Cities,Wilmington,"Wilmington, Vermont",2310,29,15,11,3,42.8684,-72.8715
VERMONT,Cities,Windsor,"Windsor, Vermont",3595,107,27,74,6,43.4804,-72.3848
VERMONT,Cities,Winooski,"Winooski, Vermont",8647,588,85,472,31,44.4951,-73.1843
VERMONT,Cities,Woodstock,"Woodstock, Vermont",3064,53,12,41,0,43.6242,-72.5183
VIRGINIA,Cities,Abingdon,"Abingdon, Virginia",8265,349,102,205,42,36.7097,-81.9756
VIRGINIA,Cities,Alexandria,"Alexandria, Virginia",150957,"7,931","2,117","5,439",375,#FIELD!,#FIELD!
VIRGINIA,Cities,Altavista,"Altavista, Virginia",3348,229,50,131,48,37.1175,-79.2897
VIRGINIA,Cities,Ashland,"Ashland, Virginia",7661,569,230,301,38,37.7594,-77.4772
VIRGINIA,Cities,Bedford,"Bedford, Virginia",6681,613,150,380,83,37.3346,-79.5228
VIRGINIA,Cities,Berryville,"Berryville, Virginia",4588,110,20,89,1,39.1511,-77.9825
VIRGINIA,Cities,Big Stone Gap,"Big Stone Gap, Virginia",5155,232,45,166,21,36.8817,-82.7472
VIRGINIA,Cities,Blacksburg,"Blacksburg, Virginia",45749,965,233,678,54,37.2300,-80.4178
VIRGINIA,Cities,Blackstone,"Blackstone, Virginia",3347,243,35,184,24,37.0767,-78.0014
VIRGINIA,Cities,Bluefield,"Bluefield, Virginia",4957,640,115,333,192,37.2526,-81.2712
VIRGINIA,Cities,Bridgewater,"Bridgewater, Virginia",6215,117,17,88,12,38.3867,-78.9697
VIRGINIA,Cities,Bristol,"Bristol, Virginia",16909,"1,478",444,786,248,#FIELD!,#FIELD!
VIRGINIA,Cities,Broadway,"Broadway, Virginia",4269,100,8,47,45,38.6119,-78.7992
VIRGINIA,Cities,Buena Vista,"Buena Vista, Virginia",6605,151,46,76,29,#FIELD!,#FIELD!
VIRGINIA,Cities,Charlottesville,"Charlottesville, Virginia",45089,"3,326",873,"2,244",209,#FIELD!,#FIELD!
VIRGINIA,Cities,Chase City,"Chase City, Virginia",2037,63,12,44,7,36.7994,-78.4611
VIRGINIA,Cities,Chatham,"Chatham, Virginia",1182,1,0,1,0,36.8256,-79.3975
VIRGINIA,Cities,Chesapeake,"Chesapeake, Virginia",253745,"16,536","4,920","9,631","1,985",#FIELD!,#FIELD!
VIRGINIA,Cities,Chilhowie,"Chilhowie, Virginia",1652,68,23,35,10,36.8000,-81.6811
VIRGINIA,Cities,Chincoteague,"Chincoteague, Virginia",3284,84,16,64,4,37.9344,-75.3678
VIRGINIA,Cities,Christiansburg,"Christiansburg, Virginia",21746,"1,386",338,877,171,37.1411,-80.4078
VIRGINIA,Cities,Clifton Forge,"Clifton Forge, Virginia",3433,162,55,87,20,37.8198,-79.8236
VIRGINIA,Cities,Colonial Beach,"Colonial Beach, Virginia",3980,177,49,104,24,38.2500,-76.9667
VIRGINIA,Cities,Colonial Heights,"Colonial Heights, Virginia",18419,"1,601",291,"1,068",242,#FIELD!,#FIELD!
VIRGINIA,Cities,Covington,"Covington, Virginia",5733,251,120,100,31,#FIELD!,#FIELD!
VIRGINIA,Cities,Crewe,"Crewe, Virginia",2257,133,29,89,15,37.1794,-78.1275
VIRGINIA,Cities,Culpeper,"Culpeper, Virginia",20836,"1,210",382,656,172,38.4719,-77.9992
VIRGINIA,Cities,Damascus,"Damascus, Virginia",782,72,5,65,2,36.6339,-81.7869
VIRGINIA,Cities,Danville,"Danville, Virginia",42111,"3,591",930,"2,093",568,#FIELD!,#FIELD!
VIRGINIA,Cities,Dublin,"Dublin, Virginia",2636,127,28,72,27,37.1031,-80.6847
VIRGINIA,Cities,Dumfries,"Dumfries, Virginia",5659,209,41,126,42,38.5678,-77.3247
VIRGINIA,Cities,Eastville,"Eastville, Virginia",295,0,0,0,0,37.3526,-75.9458
VIRGINIA,Cities,Elkton,"Elkton, Virginia",3008,79,7,60,12,38.4083,-78.6203
VIRGINIA,Cities,Emporia,"Emporia, Virginia",5637,534,113,352,69,#FIELD!,#FIELD!
VIRGINIA,Cities,Exmore,"Exmore, Virginia",1432,106,19,82,5,37.5328,-75.8244
VIRGINIA,Cities,Fairfax City,"Fairfax, Virginia",24509,"1,258",277,938,43,#FIELD!,#FIELD!
VIRGINIA,Cities,Falls Church,"Falls Church, Virginia",14384,537,88,422,27,#FIELD!,#FIELD!
VIRGINIA,Cities,Farmville,"Farmville, Virginia",7216,483,121,333,29,37.3021,-78.3919
VIRGINIA,Cities,Franklin,"Franklin, Virginia",8292,951,294,532,125,#FIELD!,#FIELD!
VIRGINIA,Cities,Fredericksburg,"Fredericksburg, Virginia",28844,"3,262","1,032","1,962",268,#FIELD!,#FIELD!
VIRGINIA,Cities,Front Royal,"Front Royal, Virginia",15201,958,340,480,138,38.9258,-78.1919
VIRGINIA,Cities,Galax,"Galax, Virginia",6652,765,189,433,143,#FIELD!,#FIELD!
VIRGINIA,Cities,Gate City,"Gate City, Virginia",2015,51,17,30,4,36.6383,-82.5806
VIRGINIA,Cities,Glade Spring,"Glade Spring, Virginia",1355,60,11,23,26,36.7903,-81.7733
VIRGINIA,Cities,Gordonsville,"Gordonsville, Virginia",1466,44,13,31,0,38.1347,-78.1869
VIRGINIA,Cities,Gretna,"Gretna, Virginia",1274,25,3,21,1,36.9531,-79.3628
VIRGINIA,Cities,Grottoes,"Grottoes, Virginia",2965,27,4,19,4,38.2675,-78.8250
VIRGINIA,Cities,Grundy,"Grundy, Virginia",805,59,7,47,5,37.2785,-82.1000
VIRGINIA,Cities,Halifax,"Halifax, Virginia",1098,57,17,36,4,36.7660,-78.9283
VIRGINIA,Cities,Hampton,"Hampton, Virginia",138843,"9,762","2,362","6,225","1,175",#FIELD!,#FIELD!
VIRGINIA,Cities,Harrisonburg,"Harrisonburg, Virginia",51363,"2,835",668,"1,745",422,#FIELD!,#FIELD!
VIRGINIA,Cities,Herndon,"Herndon, Virginia",24070,"1,098",277,760,61,38.9714,-77.3886
VIRGINIA,Cities,Hillsville,"Hillsville, Virginia",2856,102,21,65,16,36.7589,-80.7344
